Datetime,Date,Time_Str,Price_DA,Price_RT,Price_Spread,Load_A类(MW),Load_A类(MW).1,Load_B类(MW),Load_B类(MW).1,Load_地方电(MW),Load_地方电(MW).1,Load_实时A类,Load_实时B类,Load_实时地方电,Load_实时粤港联络线,Load_实时统调,Load_实时西电,Load_日前A类,Load_日前B类,Load_日前地方电,Load_日前粤港联络线,Load_日前统调,Load_日前西电,Load_粤港联络线(MW),Load_粤港联络线(MW).1,Load_统调(MW),Load_统调(MW).1,Load_西电(MW),Load_西电(MW).1
2025-05-01 00:00:00,2025-05-01,00:00:00,308.0,320.0,-12.0,12061.4,11414.9,51040.836,54148.269,6105.0,6186.17,13465.2,55650.29175,6017.4725,-758.86425,92750.15,18376.05,12900.375,54459.7615,6101.25,-825.1365,90741.25,18105.0,-825.236,-774.839,86805.0,88677.3,18423.0,17702.8
2025-05-01 00:15:00,2025-05-01,00:15:00,647.88,1012.58,-364.70000000000005,12315.6,13059.9,57090.437,57226.547,6106.0,5971.0,14301.575,51892.6645,5917.3525,-759.817,89362.075,18010.3,13887.0,50724.98625,6071.75,-825.23625,86776.25,16917.75,-825.037,-705.247,93125.0,94877.6,18438.0,19325.4
2025-05-01 00:30:00,2025-05-01,00:30:00,647.88,998.6,-350.72,13261.7,14659.2,56202.537,56608.081,6100.0,5937.52,13730.1,48872.69475,5773.6825,-745.72725,84229.325,16598.575,13229.325,47794.4115,6034.75,-825.2365,81092.5,14859.25,-825.237,-737.601,92505.0,94438.3,17766.0,17971.1
2025-05-01 00:45:00,2025-05-01,00:45:00,399.87,997.91,-598.04,13962.8,14726.8,53505.236,54618.27,6094.0,5975.2,13668.075,45170.73425,5660.37,-457.85425,80303.875,16262.55,13109.625,44281.2615,6002.25,-825.1365,76832.5,14264.5,-825.036,-817.77,90530.0,93007.4,17793.0,18504.9
2025-05-01 01:00:00,2025-05-01,01:00:00,429.83,1118.63,-688.8000000000002,13958.5,14552.2,52684.737,53491.73,6085.0,5930.88,13007.275,42535.86875,5501.255,-447.09875,76673.6,16076.3,13088.825,41673.61125,5975.25,-825.18625,73672.5,13760.0,-825.237,-771.41,88950.0,91666.1,17047.0,18462.7
2025-05-01 01:15:00,2025-05-01,01:15:00,449.81,1117.93,-668.1200000000001,13953.7,14514.3,51611.536,52070.165,6075.0,5934.0,12189.4,41452.44525,5454.23,-537.35025,74252.975,15694.25,13047.6,40794.78675,5951.5,-825.13675,72728.75,13760.0,-825.236,-757.865,87820.0,89735.8,17005.0,17975.2
2025-05-01 01:30:00,2025-05-01,01:30:00,387.45,999.46,-612.01,13821.7,14347.9,49776.536,51216.991,6067.0,5941.35,12537.5,41993.011,5623.9925,-733.8285,73904.0,14483.325,13125.65,40337.0365,6112.25,-825.1865,72733.75,13984.0,-825.236,-760.741,85845.0,88666.5,17005.0,17921.0
2025-05-01 01:45:00,2025-05-01,01:45:00,353.51,1001.0,-647.49,13814.1,13791.9,48827.136,50791.772,6060.0,5863.18,12269.675,37376.5035,6367.175,-747.8285,71748.875,16483.35,13634.75,35511.9365,6915.75,-825.1865,70741.25,15504.0,-825.236,-749.252,84490.0,87379.9,16614.0,17682.3
2025-05-01 02:00:00,2025-05-01,02:00:00,398.85,682.02,-283.16999999999996,13509.1,13880.1,49790.137,50230.774,6050.0,5829.92,11678.825,29892.92475,7541.45,-872.39975,65800.35,17559.55,13480.75,27963.0865,8113.0,-916.5865,64520.0,15879.75,-825.237,-737.994,83420.0,85970.7,14896.0,16767.9
2025-05-01 02:15:00,2025-05-01,02:15:00,340.66,1004.24,-663.5799999999999,13141.8,13977.8,48192.436,49533.146,6040.0,5771.67,12101.3,29326.78875,8884.6825,-876.72125,66561.55,17125.5,11693.525,28602.96125,9424.0,-947.23625,64690.0,15916.75,-825.236,-741.816,81445.0,84849.5,14896.0,16308.7
2025-05-01 02:30:00,2025-05-01,02:30:00,329.95,675.88,-345.93,13136.3,13576.9,47017.937,48581.588,6029.0,5763.33,10747.425,29165.40375,9902.2075,-852.16125,66534.975,17572.1,10463.15,27957.5365,10603.5,-947.1865,64230.0,16153.0,-825.237,-749.818,80205.0,83707.4,14847.0,16535.4
2025-05-01 02:45:00,2025-05-01,02:45:00,329.97,333.14,-3.169999999999959,13130.1,13485.6,46177.136,47145.271,6020.0,5729.81,11737.05,29028.06325,10769.325,-863.98825,66788.25,16117.8,10854.925,29195.46125,11297.5,-947.13625,64836.25,14435.5,-825.236,-753.281,79300.0,82389.7,14798.0,16782.3
2025-05-01 03:00:00,2025-05-01,03:00:00,329.97,340.39,-10.419999999999959,13122.8,13819.0,45421.236,46123.264,6013.0,5676.23,12607.225,32116.419,11178.6,-865.469,67417.175,12380.4,12477.175,30862.7615,11549.75,-947.1865,64592.5,10650.0,-825.036,-532.094,78490.0,81964.6,14758.0,16878.2
2025-05-01 03:15:00,2025-05-01,03:15:00,329.95,383.39,-53.44,13112.3,13518.9,44815.937,45575.059,6007.0,5664.42,11681.75,32415.982,11635.325,-858.457,66748.0,11873.4,11802.8,31371.4365,11448.0,-947.2365,64240.0,10565.0,-825.237,-425.079,77210.0,80636.7,14100.0,16303.4
2025-05-01 03:30:00,2025-05-01,03:30:00,323.96,369.4,-45.44,13105.9,13701.1,43875.336,44672.413,5999.0,5676.09,10322.675,29471.53775,11551.125,-892.91275,63205.85,12753.425,8973.32,32014.3165,10993.25,-947.1365,62466.25,11432.5,-825.236,-431.603,76255.0,79670.3,14100.0,16052.3
2025-05-01 03:45:00,2025-05-01,03:45:00,319.96,333.95,-13.990000000000009,13097.5,13633.3,43012.537,44312.201,5990.0,5624.74,10699.425,26106.431,11201.2,-941.856,63916.45,16851.25,9135.1375,29993.049,10198.75,-947.1865,64283.75,15904.0,-825.037,-442.641,75375.0,78943.9,14100.0,15816.3
2025-05-01 04:00:00,2025-05-01,04:00:00,332.35,333.98,-1.6299999999999955,13092.1,13283.5,42785.936,43877.371,5982.0,5571.33,11927.475,27151.79875,9806.69,-959.73875,68285.35,20359.125,12249.185,27318.25175,9062.75,-947.18675,67786.25,20103.25,-825.036,-455.401,74795.0,77872.7,13760.0,15595.9
2025-05-01 04:15:00,2025-05-01,04:15:00,330.06,293.01,37.05000000000001,13088.9,13217.6,42007.336,42674.883,5979.0,5508.03,14259.85,32400.80075,7850.6425,-1023.19325,74195.75,20707.65,13874.05,33144.637,7763.75,-947.187,75045.0,21209.75,-825.236,-440.113,74010.0,77049.3,13760.0,16088.9
2025-05-01 04:30:00,2025-05-01,04:30:00,323.32,311.02,12.300000000000011,13087.9,12943.4,41159.337,41862.346,5973.0,5503.4,15396.025,37581.9675,6294.8275,-1152.495,79296.35,21176.025,15704.15,37351.08675,6779.5,-947.23675,80477.5,21590.0,-825.237,-443.946,73155.0,76183.1,13760.0,16317.9
2025-05-01 04:45:00,2025-05-01,04:45:00,323.39,301.13,22.25999999999999,13086.4,12584.6,40741.836,41728.875,5967.0,5422.26,18538.3,40657.5175,5850.24,-1230.4575,85312.85,21497.25,18861.85,38142.28675,6394.0,-947.13675,84536.25,22085.25,-825.236,-448.935,72730.0,75589.3,13760.0,16302.5
2025-05-01 05:00:00,2025-05-01,05:00:00,304.36,301.79,2.569999999999993,13083.6,12244.4,40643.636,40967.711,5963.0,5405.72,17299.125,42483.3825,5792.1425,-1177.7,86079.475,21682.525,18453.625,37948.06175,6380.0,-947.18675,83992.5,22158.0,-825.236,-455.031,72625.0,74649.4,13760.0,16486.6
2025-05-01 05:15:00,2025-05-01,05:15:00,305.23,301.02,4.210000000000036,13053.6,12227.2,40680.637,41580.577,5956.0,5438.01,15787.475,44122.7425,5653.71,-1057.2025,85630.5,21123.775,17870.05,37124.58675,6372.0,-947.13675,82070.0,21650.5,-825.237,-447.087,72625.0,74585.3,13760.0,15786.6
2025-05-01 05:30:00,2025-05-01,05:30:00,305.23,304.04,1.1899999999999977,13026.3,11936.6,40718.737,41650.869,5945.0,5482.27,15642.925,45011.1735,5590.0375,-929.261,82975.125,17660.25,16085.825,39537.36125,6361.5,-947.18625,79038.75,18001.25,-825.037,-503.839,72625.0,73928.3,13760.0,15362.4
2025-05-01 05:45:00,2025-05-01,05:45:00,311.09,301.04,10.049999999999955,13026.9,12349.4,41136.137,41610.624,5942.0,5490.92,13735.825,42538.53075,5271.6375,-899.76825,78220.925,17574.7,12738.3,38917.93625,6196.25,-947.23625,74126.25,17221.0,-825.037,-743.444,73040.0,73848.9,13760.0,15141.4
2025-05-01 06:00:00,2025-05-01,06:00:00,313.18,316.05,-2.8700000000000045,13055.5,12297.8,41320.736,41593.288,5969.0,5479.2,,,,,,,,,,,,,-825.236,-730.188,73280.0,73388.2,13760.0,14748.1
2025-05-01 06:15:00,2025-05-01,06:15:00,310.15,351.03,-40.879999999999995,13080.3,12812.4,41106.737,42270.221,6028.0,5584.67,,,,,,,,,,,,,-825.037,-760.891,73150.0,74184.0,13760.0,14277.6
2025-05-01 06:30:00,2025-05-01,06:30:00,296.85,334.28,-37.42999999999995,13128.5,12558.9,39615.737,42300.501,6170.0,5671.81,,,,,,,,,,,,,-825.237,-713.111,72235.0,74157.5,14146.0,14339.4
2025-05-01 06:45:00,2025-05-01,06:45:00,296.9,294.65,2.25,13238.3,12480.9,39304.936,41808.034,6282.0,5760.29,,,,,,,,,,,,,-825.236,-731.124,72270.0,73886.3,14270.0,14568.2
2025-05-01 07:00:00,2025-05-01,07:00:00,272.56,227.1,45.46000000000001,13215.2,12413.8,37211.037,39755.259,6493.0,5929.3,,,,,,,,,,,,,-825.237,-721.459,71250.0,72928.4,15156.0,15551.5
2025-05-01 07:15:00,2025-05-01,07:15:00,272.56,269.1,3.4599999999999795,13527.3,12269.5,36324.936,37914.505,6803.0,6296.63,1396.4,2.0917,2561.96,,836.144,1376.87,3760.0,538.0,1804.0,,,2.0,-825.236,-726.135,71450.0,72308.6,15620.0,16554.1
2025-05-01 07:30:00,2025-05-01,07:30:00,282.28,277.95,4.329999999999984,13877.6,12308.2,35487.636,37074.496,7025.0,6465.69,1367.63,1.1384,2447.11,,781.922,1359.72,3760.0,540.0,1804.0,,,2.0,-825.236,-770.486,71185.0,71672.0,15620.0,16594.1
2025-05-01 07:45:00,2025-05-01,07:45:00,248.28,219.52,28.75999999999999,13918.9,12087.2,33024.137,34761.754,7342.0,6777.08,1340.02,0.9741,2441.58,,790.494,1353.18,3761.0,533.0,1804.0,,,2.0,-825.037,-773.234,69080.0,70086.5,15620.0,17233.7
2025-05-01 08:00:00,2025-05-01,08:00:00,3.42,3.42,0.0,14224.4,12171.6,28276.637,31444.912,7682.0,6996.65,1335.06,0.8664,2421.24,,828.013,1376.01,3763.0,525.0,1804.0,,,2.0,-825.037,-883.562,65220.0,66545.1,15862.0,16815.5
2025-05-01 08:15:00,2025-05-01,08:15:00,3.42,3.42,0.0,13670.5,11823.4,28298.536,30379.35,7921.0,7388.23,1322.06,1.2004,2417.34,,799.387,1377.55,3762.0,517.0,1804.0,,,2.0,-947.036,-913.78,64805.0,65950.4,15862.0,17273.2
2025-05-01 08:30:00,2025-05-01,08:30:00,2.85,3.42,-0.5699999999999998,13312.3,11051.7,27727.737,28799.245,8272.0,7758.66,1294.14,1.0498,2396.11,,868.157,1360.91,3760.0,509.0,1804.0,,,2.0,-947.037,-877.905,64200.0,65278.3,15835.0,18546.6
2025-05-01 08:45:00,2025-05-01,08:45:00,2.85,2.85,0.0,12715.8,11668.6,27549.436,28948.192,8577.0,8022.26,1268.26,1.1559,2398.7,,898.063,1361.3,3760.0,501.0,1804.0,,,2.0,-947.236,-814.352,63855.0,65427.6,15960.0,17602.9
2025-05-01 09:00:00,2025-05-01,09:00:00,2.85,2.85,0.0,11961.8,12284.0,28999.436,29239.31,8921.0,8286.97,1246.14,0.8835,2391.57,,856.01,1355.93,3762.0,491.0,1804.0,,,2.0,-947.236,-848.98,64895.0,66036.3,15960.0,17075.0
2025-05-01 09:15:00,2025-05-01,09:15:00,2.85,0.0,2.85,11893.7,12506.8,28871.536,28850.52,9295.0,8858.56,1215.57,0.9807,2415.06,,831.059,1354.24,3761.0,484.0,1804.0,,,2.0,-947.236,-853.98,65050.0,66500.0,15937.0,17138.1
2025-05-01 09:30:00,2025-05-01,09:30:00,2.85,216.0,-213.15,11612.7,12147.3,28263.537,28562.664,9604.0,9066.43,1222.22,1.5623,2417.57,,761.557,1356.95,3759.0,475.0,1804.0,,,2.0,-947.237,-900.294,64470.0,66563.3,15937.0,17687.2
2025-05-01 09:45:00,2025-05-01,09:45:00,2.85,226.0,-223.15,11305.9,11467.1,28277.336,30654.661,9876.0,9326.77,1222.31,1.3936,2418.2,,756.187,1354.47,3758.0,466.0,1804.0,,,2.0,-947.236,-903.631,64345.0,67146.6,15833.0,16601.7
2025-05-01 10:00:00,2025-05-01,10:00:00,2.85,0.0,2.85,10971.7,11279.9,27989.337,29073.837,10188.0,9545.08,1214.8,1.2703,2420.05,,734.798,1347.39,3757.0,457.0,1804.0,,,2.0,-947.037,-899.717,64455.0,66876.6,16253.0,17877.5
2025-05-01 10:15:00,2025-05-01,10:15:00,2.85,280.0,-277.15,10332.7,11043.6,27682.536,28979.5,10528.0,9818.15,1198.57,1.1712,2425.36,,689.613,1348.45,3758.0,449.0,1804.0,,,2.0,-947.236,-850.25,63845.0,66408.5,16249.0,17417.5
2025-05-01 10:30:00,2025-05-01,10:30:00,2.85,210.13,-207.28,10381.9,10192.8,27779.336,29550.603,10752.0,10015.2,1189.43,1.2824,2417.97,,694.353,1348.58,3761.0,440.0,1804.0,,,2.0,-947.236,-832.803,64215.0,66425.5,16249.0,17499.7
2025-05-01 10:45:00,2025-05-01,10:45:00,2.85,8.71,-5.860000000000001,10166.3,10473.4,28378.937,29057.675,10946.0,10230.4,1183.9,1.3516,2430.43,,694.91,1352.71,3761.0,432.0,1804.0,,,2.0,-947.237,-825.875,64405.0,66429.3,15861.0,17493.7
2025-05-01 11:00:00,2025-05-01,11:00:00,2.85,108.71,-105.86,10264.9,11430.7,28431.336,28547.287,11115.0,10228.1,1183.38,1.7356,2407.57,,669.611,1349.53,3760.0,424.0,1804.0,,,2.0,-947.236,-842.687,64725.0,66668.5,15861.0,17305.1
2025-05-01 11:15:00,2025-05-01,11:15:00,2.85,248.71,-245.86,10474.7,11450.0,29108.336,28364.082,11256.0,10895.2,1165.34,1.6795,2418.08,,628.166,1345.62,3760.0,417.0,1804.0,,,2.0,-947.036,-899.382,65285.0,66782.6,15393.0,16972.7
2025-05-01 11:30:00,2025-05-01,11:30:00,2.85,0.0,2.85,10810.6,11398.0,29730.636,29169.072,11369.0,10934.3,1159.69,2.1763,2415.79,,579.17,1337.28,3763.0,410.0,1804.0,,,2.0,-947.236,-869.372,65035.0,66836.2,14072.0,16204.2
2025-05-01 11:45:00,2025-05-01,11:45:00,2.85,100.0,-97.15,11869.5,12669.5,29511.537,30031.812,11450.0,11019.7,1155.11,1.5566,2416.34,,581.682,1334.79,3761.0,406.0,1804.0,,,2.0,-947.037,-844.512,64300.0,66865.7,12416.0,13989.2
2025-05-01 12:00:00,2025-05-01,12:00:00,2.85,266.85,-264.0,12417.6,12428.0,30072.636,31463.218,11512.0,11017.1,1144.52,1.8598,2415.24,,524.84,1323.32,3761.0,400.0,1804.0,,,2.0,-947.236,-859.118,63960.0,66612.0,10905.0,12562.8
2025-05-01 12:15:00,2025-05-01,12:15:00,2.85,262.47,-259.62,12514.9,12669.0,31456.336,32623.123,11561.0,11269.3,1157.03,1.844,2425.24,,508.176,1303.2,3762.0,396.0,1804.0,,,2.0,-947.236,-849.223,65150.0,68085.7,10565.0,12373.5
2025-05-01 12:30:00,2025-05-01,12:30:00,2.85,283.25,-280.4,12495.5,12750.6,31006.737,32402.193,11565.0,11201.4,1113.73,26.7364,2485.73,,482.299,1317.02,3762.0,388.0,1804.0,,,2.0,-947.237,-904.093,64685.0,67615.8,10565.0,12165.7
2025-05-01 12:45:00,2025-05-01,12:45:00,2.85,269.89,-267.03999999999996,12480.7,12581.3,30915.337,31977.142,11561.0,11226.6,1115.99,40.9958,2499.24,,503.268,1310.81,3760.0,379.0,1804.0,,,2.0,-947.037,-849.442,64575.0,67355.2,10565.0,12419.6
2025-05-01 13:00:00,2025-05-01,13:00:00,2.85,270.0,-267.15,12453.9,11860.9,30572.537,32036.697,11546.0,11651.7,1128.36,70.5914,2495.51,,463.66,1318.92,3762.0,372.0,1804.0,,,2.0,-947.437,-862.097,64190.0,67086.3,10565.0,12399.1
2025-05-01 13:15:00,2025-05-01,13:15:00,22.28,271.0,-248.72,12203.7,11806.5,31164.536,32707.804,11494.0,11506.7,1117.16,80.881,2486.77,,462.202,1319.02,3763.0,364.0,1804.0,,,17.0,-947.236,-844.604,64480.0,67158.3,10565.0,11981.9
2025-05-01 13:30:00,2025-05-01,13:30:00,22.28,270.0,-247.72,11465.0,11758.2,31357.037,32530.664,11415.0,11637.5,1113.97,131.527,2506.42,,488.588,1331.54,3762.0,354.0,1804.0,,,56.0,-947.037,-858.564,63855.0,66465.0,10565.0,11397.2
2025-05-01 13:45:00,2025-05-01,13:45:00,51.42,269.94,-218.51999999999998,11088.6,11301.4,32391.636,32388.763,11337.0,11745.4,1107.9,205.32,2513.71,,504.747,1328.46,3763.0,344.0,1824.0,,,142.0,-947.236,-868.563,64435.0,66282.4,10565.0,11715.4
2025-05-01 14:00:00,2025-05-01,14:00:00,198.13,250.0,-51.870000000000005,9023.91,10379.5,33747.127,31312.784,11218.0,11635.6,1105.25,321.93,2518.67,,482.405,1320.07,3764.0,335.0,1800.0,,,224.0,-947.037,-826.684,63465.0,64686.6,10423.0,12185.4
2025-05-01 14:15:00,2025-05-01,14:15:00,20.0,200.0,-180.0,9008.11,10103.9,32422.126,30299.889,11079.0,11570.1,1155.06,484.785,2507.29,,453.401,1318.81,3764.0,327.0,1829.0,,,329.0,-947.236,-860.989,62325.0,63073.4,10763.0,11960.5
2025-05-01 14:30:00,2025-05-01,14:30:00,20.0,0.0,20.0,8958.66,10673.2,31419.577,28936.204,10928.0,11461.3,1343.75,684.747,2499.99,,418.756,1339.76,3765.0,316.0,1927.0,,,448.0,-947.237,-973.904,62075.0,62520.3,11716.0,12423.5
2025-05-01 14:45:00,2025-05-01,14:45:00,20.0,0.0,20.0,8902.6,10134.1,30468.436,27337.274,10748.0,11537.5,1341.27,896.516,2514.98,,369.194,1331.82,3768.0,304.0,1898.0,,,591.0,-947.036,-910.074,62000.0,62543.1,12828.0,14444.3
2025-05-01 15:00:00,2025-05-01,15:00:00,0.0,0.0,0.0,8876.62,10645.5,30037.616,26626.764,10531.0,11441.1,1410.16,1194.45,2503.99,,329.611,1328.14,3770.0,292.0,1938.0,,,747.0,-947.236,-928.364,62995.0,63123.7,14497.0,15338.7
2025-05-01 15:15:00,2025-05-01,15:15:00,2.85,0.0,2.85,8856.62,10283.3,30584.417,26413.98,10333.0,11350.8,1499.34,1483.41,2485.78,,272.578,1241.64,3760.0,281.0,1990.0,,,914.0,-947.037,-945.28,64060.0,63487.2,15233.0,16384.4
2025-05-01 15:30:00,2025-05-01,15:30:00,2.85,0.0,2.85,9137.17,10785.1,30384.066,25766.349,10097.0,11082.2,1576.06,1803.54,2494.96,,261.788,1239.19,3701.0,271.0,1984.0,,,1068.0,-947.236,-973.049,64950.0,63971.4,16279.0,17310.8
2025-05-01 15:45:00,2025-05-01,15:45:00,2.85,0.0,2.85,9670.14,11083.8,28966.097,25618.631,9834.0,10930.7,1673.7,2112.94,2492.43,,264.098,1203.5,3700.0,264.0,2017.0,,,1229.0,-947.237,-920.731,65130.0,65083.5,17607.0,18371.1
2025-05-01 16:00:00,2025-05-01,16:00:00,2.85,2.85,0.0,9893.54,11059.3,27399.697,25749.27,9539.0,10359.3,1711.9,2338.55,2514.22,,230.553,1213.14,3697.0,256.0,2026.0,,,1370.0,-947.237,-964.17,65350.0,66296.8,19465.0,20093.1
2025-05-01 16:15:00,2025-05-01,16:15:00,2.85,2.85,0.0,12715.8,11329.2,25948.236,26685.425,9235.0,10095.3,1691.21,2661.29,2493.17,,212.32,1216.68,3696.0,248.0,2078.0,,,1509.0,-947.036,-950.025,67005.0,67622.2,20053.0,20462.3
2025-05-01 16:30:00,2025-05-01,16:30:00,3.42,3.42,0.0,13034.0,12294.0,27417.237,27295.492,8909.0,9666.35,1737.16,3200.23,2507.81,,185.436,1216.24,3709.0,241.0,2153.0,,,1639.0,-947.237,-990.242,68570.0,68950.6,20157.0,20685.0
2025-05-01 16:45:00,2025-05-01,16:45:00,3.42,110.41,-106.99,13353.4,13027.4,28507.837,28877.008,8568.0,9105.81,1810.26,3367.65,2492.41,,172.328,1211.92,3708.0,234.0,2184.0,,,1762.0,-947.237,-934.518,70220.0,70271.8,20738.0,20196.1
2025-05-01 17:00:00,2025-05-01,17:00:00,25.13,22.85,2.2799999999999976,14065.8,13430.9,29598.637,30292.763,8247.0,8556.78,1826.94,3622.17,2498.95,,138.351,1227.24,3710.0,228.0,2193.0,,,1873.0,-947.437,-996.143,72070.0,71925.6,21106.0,20641.3
2025-05-01 17:15:00,2025-05-01,17:15:00,216.12,200.0,16.120000000000005,13965.0,13571.5,32312.237,32143.75,7914.0,8099.69,1832.96,3838.92,2494.68,,155.73,1209.86,3661.0,223.0,2300.0,,,1980.0,-947.237,-1035.24,74350.0,73550.7,21106.0,20771.0
2025-05-01 17:30:00,2025-05-01,17:30:00,267.71,201.37,66.33999999999997,13775.4,14480.7,34649.637,33095.68,7591.0,7641.08,1875.85,4078.2,2496.58,,174.394,1181.86,3661.0,218.0,2400.0,,,2073.0,-947.037,-1031.66,76175.0,74848.7,21106.0,20662.9
2025-05-01 17:45:00,2025-05-01,17:45:00,270.62,335.16,-64.54000000000002,13690.0,15556.3,36018.037,34071.01,7303.0,7105.02,1884.34,4267.13,2499.45,,168.468,1183.16,3662.0,214.0,2400.0,,,2158.0,-947.037,-1029.73,77585.0,76458.0,21521.0,20755.4
2025-05-01 18:00:00,2025-05-01,18:00:00,272.56,326.49,-53.93000000000001,13616.7,15145.5,37341.537,36166.38,7053.0,6751.71,1897.95,4486.25,2496.54,,154.954,1184.03,3660.0,211.0,2400.0,,,2229.0,-947.237,-1053.19,78460.0,77738.7,21396.0,20728.3
2025-05-01 18:15:00,2025-05-01,18:15:00,272.56,281.61,-9.050000000000011,15143.7,14635.7,37228.537,37392.93,6849.0,6407.36,1861.24,4504.37,2506.14,,156.681,1188.28,3663.0,209.0,2400.0,,,2282.0,-947.237,-1126.59,79670.0,78762.4,21396.0,21453.0
2025-05-01 18:30:00,2025-05-01,18:30:00,274.02,296.3,-22.28000000000003,16387.1,15510.0,37137.136,38231.05,6664.0,6134.16,1844.16,5158.65,2497.42,,181.626,1203.07,3661.0,209.0,2400.0,,,2322.0,-947.236,-1210.11,81025.0,79933.8,21784.0,21268.7
2025-05-01 18:45:00,2025-05-01,18:45:00,279.49,283.67,-4.180000000000007,17669.1,16292.9,37697.137,38537.51,6552.0,5886.08,1879.33,5184.65,2488.74,,174.53,1197.96,3662.0,212.0,2400.0,,,2345.0,-947.237,-1220.09,82755.0,80750.5,21784.0,21254.1
2025-05-01 19:00:00,2025-05-01,19:00:00,275.44,290.0,-14.560000000000002,18834.1,17646.2,37144.137,38330.52,6469.0,5804.65,1795.36,5267.97,2549.18,,204.856,1192.78,3662.0,214.0,2400.0,,,2356.0,-947.237,-1224.47,83410.0,82524.4,21910.0,21967.5
2025-05-01 19:15:00,2025-05-01,19:15:00,291.33,421.21,-129.88,18843.1,18757.6,38410.137,40985.71,6363.0,5866.15,1829.28,5199.19,2540.66,,248.685,1189.27,3665.0,219.0,2400.0,,,2374.0,-947.237,-1242.86,84800.0,85682.6,22131.0,21316.0
2025-05-01 19:30:00,2025-05-01,19:30:00,291.33,1009.5,-718.1700000000001,18840.7,19022.5,38590.337,41500.29,6366.0,5877.73,1837.83,5392.36,2530.2,,308.434,1191.97,3664.0,223.0,2400.0,,,2396.0,-947.037,-1243.02,85000.0,86654.3,22150.0,21496.8
2025-05-01 19:45:00,2025-05-01,19:45:00,286.36,380.58,-94.21999999999997,18929.5,18726.9,38424.536,41813.55,6378.0,5852.43,1815.22,5363.79,2528.99,,304.288,1177.8,3661.0,229.0,2400.0,,,2396.0,-947.036,-1211.48,84935.0,86390.1,22150.0,21208.7
2025-05-01 20:00:00,2025-05-01,20:00:00,281.54,367.58,-86.03999999999996,18930.3,18381.9,38176.937,41888.3,6382.0,5871.67,1821.79,5347.03,2513.13,,350.213,1181.02,3662.0,235.0,2400.0,,,2394.0,-947.237,-1230.87,84580.0,86089.7,22038.0,21178.7
2025-05-01 20:15:00,2025-05-01,20:15:00,271.61,360.61,-89.0,18428.0,17899.4,38051.036,42383.96,6380.0,5786.06,1781.51,5750.56,2524.8,,411.952,1170.51,3660.0,242.0,2400.0,,,2391.0,-947.036,-1235.82,83950.0,86332.3,22038.0,21498.7
2025-05-01 20:30:00,2025-05-01,20:30:00,270.15,634.84,-364.69000000000005,18428.8,16906.4,37941.437,42676.99,6379.0,5796.47,1822.59,5640.26,2487.93,,366.097,1177.67,3663.0,251.0,2400.0,,,2354.0,-947.237,-1194.96,83840.0,85828.1,22038.0,21643.2
2025-05-01 20:45:00,2025-05-01,20:45:00,269.15,400.62,-131.47000000000003,18027.4,16008.8,37622.837,42984.28,6379.0,5714.37,1834.03,5762.45,2491.65,,364.473,1172.53,3664.0,259.0,2400.0,,,2306.0,-947.237,-1049.15,83600.0,86067.8,22518.0,22409.5
2025-05-01 21:00:00,2025-05-01,21:00:00,270.1,450.0,-179.89999999999998,18026.4,16193.3,37870.636,43592.23,6376.0,5678.62,1819.16,5839.47,2514.87,,372.43,1188.07,3662.0,268.0,2400.0,,,2274.0,-947.036,-1060.95,83180.0,85737.5,21854.0,21334.3
2025-05-01 21:15:00,2025-05-01,21:15:00,269.37,450.0,-180.63,18022.2,16165.4,37354.037,44261.32,6374.0,5670.08,1786.53,5816.52,2489.67,,352.583,1178.84,3661.0,274.0,2400.0,,,2215.0,-947.237,-1077.7,82625.0,86116.4,21822.0,21097.3
2025-05-01 21:30:00,2025-05-01,21:30:00,265.38,490.0,-224.62,17718.0,15360.9,36712.037,44221.25,6370.0,5639.57,1792.8,5667.07,2525.19,,367.762,1205.09,3660.0,279.0,2400.0,,,2148.0,-947.037,-1034.52,81675.0,85511.9,21822.0,21324.7
2025-05-01 21:45:00,2025-05-01,21:45:00,264.0,416.66,-152.66000000000003,17713.6,15430.3,36561.637,44416.17,6368.0,5626.57,1774.64,5512.22,2534.22,,412.39,1215.2,3661.0,284.0,2400.0,,,2083.0,-947.237,-1055.64,80800.0,85156.2,21104.0,20738.8
2025-05-01 22:00:00,2025-05-01,22:00:00,270.0,999.21,-729.21,17113.1,15790.3,38128.136,44739.27,6367.0,5618.5,1761.75,5544.73,2563.71,,463.797,1191.27,3662.0,288.0,2400.0,,,2001.0,-947.236,-1054.07,80200.0,84429.2,19539.0,19335.2
2025-05-01 22:15:00,2025-05-01,22:15:00,290.0,999.21,-709.21,16510.7,16061.7,39378.337,45377.468,6363.0,5610.68,1740.59,5388.34,2573.91,,511.101,1213.47,3662.0,292.0,2400.0,,,1899.0,-947.037,-862.848,79635.0,83707.0,18330.0,17520.0
2025-05-01 22:30:00,2025-05-01,22:30:00,294.0,400.0,-106.0,15811.0,15631.5,40483.236,45583.459,6358.0,5605.72,1767.51,5267.47,2545.26,,537.208,1220.23,3681.0,295.0,2400.0,,,1813.0,-947.236,-906.379,78870.0,82719.4,17165.0,16805.1
